image_path,label
./data_marked/test_set/Rock/168.jpg,0
./data_marked/test_set/Rock/169.jpg,0
./data_marked/test_set/Rock/170.jpg,0
./data_marked/test_set/Rock/171.jpg,0
./data_marked/test_set/Rock/172.jpg,0
./data_marked/test_set/Rock/173.jpg,0
./data_marked/test_set/Rock/174.jpg,0
./data_marked/test_set/Rock/175.jpg,0
./data_marked/test_set/Rock/176.jpg,0
./data_marked/test_set/Rock/177.jpg,0
./data_marked/test_set/Rock/178.jpg,0
./data_marked/test_set/Rock/179.jpg,0
./data_marked/test_set/Rock/180.jpg,0
./data_marked/test_set/Rock/181.jpg,0
./data_marked/test_set/Rock/182.jpg,0
./data_marked/test_set/Rock/183.jpg,0
./data_marked/test_set/Rock/184.jpg,0
./data_marked/test_set/Rock/185.jpg,0
./data_marked/test_set/Rock/186.jpg,0
./data_marked/test_set/Rock/187.jpg,0
./data_marked/test_set/Rock/188.jpg,0
./data_marked/test_set/Rock/189.jpg,0
./data_marked/test_set/Rock/190.jpg,0
./data_marked/test_set/Rock/191.jpg,0
./data_marked/test_set/Rock/192.jpg,0
./data_marked/test_set/Rock/193.jpg,0
./data_marked/test_set/Rock/194.jpg,0
./data_marked/test_set/Rock/195.jpg,0
./data_marked/test_set/Rock/196.jpg,0
./data_marked/test_set/Rock/197.jpg,0
./data_marked/test_set/Rock/198.jpg,0
./data_marked/test_set/Rock/199.jpg,0
./data_marked/test_set/Rock/200.jpg,0
./data_marked/test_set/Rock/201.jpg,0
./data_marked/test_set/Rock/202.jpg,0
./data_marked/test_set/Rock/203.jpg,0
./data_marked/test_set/Rock/204.jpg,0
./data_marked/test_set/Rock/205.jpg,0
./data_marked/test_set/Rock/206.jpg,0
./data_marked/test_set/Rock/207.jpg,0
./data_marked/test_set/Rock/208.jpg,0
./data_marked/test_set/Rock/209.jpg,0
./data_marked/test_set/Rock/210.jpg,0
./data_marked/test_set/Rock/211.jpg,0
./data_marked/test_set/Rock/212.jpg,0
./data_marked/test_set/Rock/213.jpg,0
./data_marked/test_set/Rock/214.jpg,0
./data_marked/test_set/Rock/215.jpg,0
./data_marked/test_set/Rock/216.jpg,0
./data_marked/test_set/Rock/217.jpg,0
./data_marked/test_set/Rock/218.jpg,0
./data_marked/test_set/Rock/219.jpg,0
./data_marked/test_set/Rock/220.jpg,0
./data_marked/test_set/Rock/221.jpg,0
./data_marked/test_set/Rock/222.jpg,0
./data_marked/test_set/Rock/223.jpg,0
./data_marked/test_set/Rock/224.jpg,0
./data_marked/test_set/Rock/225.jpg,0
./data_marked/test_set/Rock/226.jpg,0
./data_marked/test_set/Rock/227.jpg,0
./data_marked/test_set/Rock/228.jpg,0
./data_marked/test_set/Rock/229.jpg,0
./data_marked/test_set/Rock/230.jpg,0
./data_marked/test_set/Rock/231.jpg,0
./data_marked/test_set/Rock/232.jpg,0
./data_marked/test_set/Rock/233.jpg,0
./data_marked/test_set/Rock/234.jpg,0
./data_marked/test_set/Rock/235.jpg,0
./data_marked/test_set/Rock/236.jpg,0
./data_marked/test_set/Rock/237.jpg,0
./data_marked/test_set/Rock/238.jpg,0
./data_marked/test_set/Rock/239.jpg,0
./data_marked/test_set/Rock/240.jpg,0
./data_marked/test_set/Rock/241.jpg,0
./data_marked/test_set/Rock/242.jpg,0
./data_marked/test_set/Rock/243.jpg,0
./data_marked/test_set/Rock/244.jpg,0
./data_marked/test_set/Rock/245.jpg,0
./data_marked/test_set/Rock/246.jpg,0
./data_marked/test_set/Rock/247.jpg,0
./data_marked/test_set/Rock/248.jpg,0
./data_marked/test_set/Rock/249.jpg,0
./data_marked/test_set/Rock/250.jpg,0
./data_marked/test_set/Rock/251.jpg,0
./data_marked/test_set/Rock/252.jpg,0
./data_marked/test_set/Rock/253.jpg,0
./data_marked/test_set/Rock/254.jpg,0
./data_marked/test_set/Rock/255.jpg,0
./data_marked/test_set/Rock/256.jpg,0
./data_marked/test_set/Rock/257.jpg,0
./data_marked/test_set/Rock/258.jpg,0
./data_marked/test_set/Rock/259.jpg,0
./data_marked/test_set/Rock/260.jpg,0
./data_marked/test_set/Rock/261.jpg,0
./data_marked/test_set/Rock/262.jpg,0
./data_marked/test_set/Rock/263.jpg,0
./data_marked/test_set/Rock/264.jpg,0
./data_marked/test_set/Rock/265.jpg,0
./data_marked/test_set/Rock/266.jpg,0
./data_marked/test_set/Rock/267.jpg,0
./data_marked/test_set/Rock/268.jpg,0
./data_marked/test_set/Rock/269.jpg,0
./data_marked/test_set/Rock/270.jpg,0
./data_marked/test_set/Rock/271.jpg,0
./data_marked/test_set/Rock/272.jpg,0
./data_marked/test_set/Rock/273.jpg,0
./data_marked/test_set/Rock/274.jpg,0
./data_marked/test_set/Rock/275.jpg,0
./data_marked/test_set/Rock/276.jpg,0
./data_marked/test_set/Rock/277.jpg,0
./data_marked/test_set/Rock/278.jpg,0
./data_marked/test_set/Rock/279.jpg,0
./data_marked/test_set/Rock/280.jpg,0
./data_marked/test_set/Rock/281.jpg,0
./data_marked/test_set/Rock/282.jpg,0
./data_marked/test_set/Rock/283.jpg,0
./data_marked/test_set/Rock/284.jpg,0
./data_marked/test_set/Rock/285.jpg,0
./data_marked/test_set/Rock/286.jpg,0
./data_marked/test_set/Rock/287.jpg,0
./data_marked/test_set/Rock/288.jpg,0
./data_marked/test_set/Rock/289.jpg,0
./data_marked/test_set/Rock/290.jpg,0
./data_marked/test_set/Rock/291.jpg,0
./data_marked/test_set/Rock/292.jpg,0
./data_marked/test_set/Rock/293.jpg,0
./data_marked/test_set/Rock/294.jpg,0
./data_marked/test_set/Rock/295.jpg,0
./data_marked/test_set/Rock/296.jpg,0
./data_marked/test_set/Rock/297.jpg,0
./data_marked/test_set/Rock/298.jpg,0
./data_marked/test_set/Rock/299.jpg,0
./data_marked/test_set/Rock/300.jpg,0
./data_marked/test_set/Rock/301.jpg,0
./data_marked/test_set/Rock/302.jpg,0
./data_marked/test_set/Rock/303.jpg,0
./data_marked/test_set/Rock/304.jpg,0
./data_marked/test_set/Rock/305.jpg,0
./data_marked/test_set/Rock/306.jpg,0
./data_marked/test_set/Rock/307.jpg,0
./data_marked/test_set/Rock/308.jpg,0
./data_marked/test_set/Rock/309.jpg,0
./data_marked/test_set/Rock/310.jpg,0
./data_marked/test_set/Rock/311.jpg,0
./data_marked/test_set/Rock/312.jpg,0
./data_marked/test_set/Rock/313.jpg,0
./data_marked/test_set/Rock/314.jpg,0
./data_marked/test_set/Rock/315.jpg,0
./data_marked/test_set/Rock/316.jpg,0
./data_marked/test_set/Rock/317.jpg,0
./data_marked/test_set/Rock/318.jpg,0
./data_marked/test_set/Rock/319.jpg,0
./data_marked/test_set/Rock/320.jpg,0
./data_marked/test_set/Rock/321.jpg,0
./data_marked/test_set/Rock/322.jpg,0
./data_marked/test_set/Rock/323.jpg,0
./data_marked/test_set/Rock/324.jpg,0
./data_marked/test_set/Rock/325.jpg,0
./data_marked/test_set/Rock/326.jpg,0
./data_marked/test_set/Rock/327.jpg,0
./data_marked/test_set/Rock/328.jpg,0
./data_marked/test_set/Rock/329.jpg,0
./data_marked/test_set/Rock/330.jpg,0
./data_marked/test_set/Rock/331.jpg,0
./data_marked/test_set/Rock/332.jpg,0
./data_marked/test_set/Rock/333.jpg,0
./data_marked/test_set/Rock/334.jpg,0
./data_marked/test_set/Rock/335.jpg,0
./data_marked/test_set/Rock/336.jpg,0
./data_marked/test_set/Rock/337.jpg,0
./data_marked/test_set/Rock/338.jpg,0
./data_marked/test_set/Rock/339.jpg,0
./data_marked/test_set/Rock/340.jpg,0
./data_marked/test_set/Rock/341.jpg,0
./data_marked/test_set/Rock/342.jpg,0
./data_marked/test_set/Rock/343.jpg,0
./data_marked/test_set/Rock/344.jpg,0
./data_marked/test_set/Rock/345.jpg,0
./data_marked/test_set/Rock/346.jpg,0
./data_marked/test_set/Rock/347.jpg,0
./data_marked/test_set/Rock/348.jpg,0
./data_marked/test_set/Rock/349.jpg,0
./data_marked/test_set/Rock/350.jpg,0
./data_marked/test_set/Rock/351.jpg,0
./data_marked/test_set/Rock/352.jpg,0
./data_marked/test_set/Rock/353.jpg,0
./data_marked/test_set/Rock/354.jpg,0
./data_marked/test_set/Rock/355.jpg,0
./data_marked/test_set/Rock/356.jpg,0
./data_marked/test_set/Rock/357.jpg,0
./data_marked/test_set/Rock/358.jpg,0
./data_marked/test_set/Rock/359.jpg,0
./data_marked/test_set/Rock/360.jpg,0
./data_marked/test_set/Rock/361.jpg,0
./data_marked/test_set/Rock/362.jpg,0
./data_marked/test_set/Rock/363.jpg,0
./data_marked/test_set/Rock/364.jpg,0
./data_marked/test_set/Rock/365.jpg,0
./data_marked/test_set/Rock/366.jpg,0
./data_marked/test_set/Rock/367.jpg,0
./data_marked/test_set/Rock/368.jpg,0
./data_marked/test_set/Rock/369.jpg,0
./data_marked/test_set/Rock/370.jpg,0
./data_marked/test_set/Rock/371.jpg,0
./data_marked/test_set/Rock/372.jpg,0
./data_marked/test_set/Rock/373.jpg,0
./data_marked/test_set/Rock/374.jpg,0
./data_marked/test_set/Rock/375.jpg,0
./data_marked/test_set/Rock/376.jpg,0
./data_marked/test_set/Rock/377.jpg,0
./data_marked/test_set/Rock/378.jpg,0
./data_marked/test_set/Rock/379.jpg,0
./data_marked/test_set/Rock/380.jpg,0
./data_marked/test_set/Rock/381.jpg,0
./data_marked/test_set/Rock/382.jpg,0
./data_marked/test_set/Rock/383.jpg,0
./data_marked/test_set/Rock/384.jpg,0
./data_marked/test_set/Rock/385.jpg,0
./data_marked/test_set/Rock/386.jpg,0
./data_marked/test_set/Rock/387.jpg,0
./data_marked/test_set/Rock/388.jpg,0
./data_marked/test_set/Rock/389.jpg,0
./data_marked/test_set/Rock/390.jpg,0
./data_marked/test_set/Rock/391.jpg,0
./data_marked/test_set/Rock/392.jpg,0
./data_marked/test_set/Rock/393.jpg,0
./data_marked/test_set/Rock/394.jpg,0
./data_marked/test_set/Rock/395.jpg,0
./data_marked/test_set/Rock/396.jpg,0
./data_marked/test_set/Rock/397.jpg,0
./data_marked/test_set/Rock/398.jpg,0
./data_marked/test_set/Rock/399.jpg,0
./data_marked/test_set/Rock/400.jpg,0
./data_marked/test_set/Rock/401.jpg,0
./data_marked/test_set/Rock/402.jpg,0
./data_marked/test_set/Rock/403.jpg,0
./data_marked/test_set/Rock/404.jpg,0
./data_marked/test_set/Rock/405.jpg,0
./data_marked/test_set/Rock/406.jpg,0
./data_marked/test_set/Rock/407.jpg,0
./data_marked/test_set/Rock/408.jpg,0
./data_marked/test_set/Rock/409.jpg,0
./data_marked/test_set/Rock/410.jpg,0
./data_marked/test_set/Rock/411.jpg,0
./data_marked/test_set/Rock/412.jpg,0
./data_marked/test_set/Rock/413.jpg,0
./data_marked/test_set/Rock/414.jpg,0
./data_marked/test_set/Rock/415.jpg,0
./data_marked/test_set/Rock/416.jpg,0
./data_marked/test_set/Rock/417.jpg,0
./data_marked/test_set/Rock/418.jpg,0
./data_marked/test_set/Rock/419.jpg,0
./data_marked/test_set/Rock/420.jpg,0
./data_marked/test_set/Rock/421.jpg,0
./data_marked/test_set/Rock/422.jpg,0
./data_marked/test_set/Rock/423.jpg,0
./data_marked/test_set/Rock/424.jpg,0
./data_marked/test_set/Rock/425.jpg,0
./data_marked/test_set/Rock/426.jpg,0
./data_marked/test_set/Rock/427.jpg,0
./data_marked/test_set/Rock/428.jpg,0
./data_marked/test_set/Rock/429.jpg,0
./data_marked/test_set/Rock/430.jpg,0
./data_marked/test_set/Rock/431.jpg,0
./data_marked/test_set/Rock/432.jpg,0
./data_marked/test_set/Rock/433.jpg,0
./data_marked/test_set/Rock/434.jpg,0
./data_marked/test_set/Rock/435.jpg,0
./data_marked/test_set/Rock/436.jpg,0
./data_marked/test_set/Rock/437.jpg,0
./data_marked/test_set/Rock/438.jpg,0
./data_marked/test_set/Rock/439.jpg,0
./data_marked/test_set/Rock/440.jpg,0
./data_marked/test_set/Rock/441.jpg,0
./data_marked/test_set/Rock/442.jpg,0
./data_marked/test_set/Rock/443.jpg,0
./data_marked/test_set/Rock/444.jpg,0
./data_marked/test_set/Rock/445.jpg,0
./data_marked/test_set/Rock/446.jpg,0
./data_marked/test_set/Rock/447.jpg,0
./data_marked/test_set/Rock/448.jpg,0
./data_marked/test_set/Rock/449.jpg,0
./data_marked/test_set/Rock/450.jpg,0
./data_marked/test_set/Rock/451.jpg,0
./data_marked/test_set/Rock/452.jpg,0
./data_marked/test_set/Rock/453.jpg,0
./data_marked/test_set/Rock/454.jpg,0
./data_marked/test_set/Rock/455.jpg,0
./data_marked/test_set/Rock/456.jpg,0
./data_marked/test_set/Rock/457.jpg,0
./data_marked/test_set/Rock/458.jpg,0
./data_marked/test_set/Rock/459.jpg,0
./data_marked/test_set/Rock/460.jpg,0
./data_marked/test_set/Rock/461.jpg,0
./data_marked/test_set/Rock/462.jpg,0
./data_marked/test_set/Rock/463.jpg,0
./data_marked/test_set/Rock/464.jpg,0
./data_marked/test_set/Rock/465.jpg,0
./data_marked/test_set/Rock/466.jpg,0
./data_marked/test_set/Rock/467.jpg,0
./data_marked/test_set/Rock/468.jpg,0
./data_marked/test_set/Rock/469.jpg,0
./data_marked/test_set/Rock/470.jpg,0
./data_marked/test_set/Rock/471.jpg,0
./data_marked/test_set/Rock/472.jpg,0
./data_marked/test_set/Rock/473.jpg,0
./data_marked/test_set/Rock/474.jpg,0
./data_marked/test_set/Rock/475.jpg,0
./data_marked/test_set/Rock/476.jpg,0
./data_marked/test_set/Rock/477.jpg,0
./data_marked/test_set/Rock/478.jpg,0
./data_marked/test_set/Rock/479.jpg,0
./data_marked/test_set/Rock/480.jpg,0
./data_marked/test_set/Rock/481.jpg,0
./data_marked/test_set/Rock/482.jpg,0
./data_marked/test_set/Rock/483.jpg,0
./data_marked/test_set/Rock/484.jpg,0
./data_marked/test_set/Rock/485.jpg,0
./data_marked/test_set/Rock/486.jpg,0
./data_marked/test_set/Rock/487.jpg,0
./data_marked/test_set/Rock/488.jpg,0
./data_marked/test_set/Rock/489.jpg,0
./data_marked/test_set/Rock/490.jpg,0
./data_marked/test_set/Rock/491.jpg,0
./data_marked/test_set/Rock/492.jpg,0
./data_marked/test_set/Rock/493.jpg,0
./data_marked/test_set/Rock/494.jpg,0
./data_marked/test_set/Rock/495.jpg,0
./data_marked/test_set/Rock/496.jpg,0
./data_marked/test_set/Rock/497.jpg,0
./data_marked/test_set/Rock/498.jpg,0
./data_marked/test_set/Rock/499.jpg,0
./data_marked/test_set/Rock/500.jpg,0
./data_marked/test_set/Rock/501.jpg,0
./data_marked/test_set/Rock/502.jpg,0
./data_marked/test_set/Rock/503.jpg,0
./data_marked/test_set/Rock/504.jpg,0
./data_marked/test_set/Rock/505.jpg,0
./data_marked/test_set/Rock/506.jpg,0
./data_marked/test_set/Rock/507.jpg,0
./data_marked/test_set/Rock/508.jpg,0
./data_marked/test_set/Rock/509.jpg,0
./data_marked/test_set/Rock/510.jpg,0
./data_marked/test_set/Rock/511.jpg,0
./data_marked/test_set/Rock/512.jpg,0
./data_marked/test_set/Rock/513.jpg,0
./data_marked/test_set/Rock/514.jpg,0
./data_marked/test_set/Rock/515.jpg,0
./data_marked/test_set/Rock/516.jpg,0
./data_marked/test_set/Rock/517.jpg,0
./data_marked/test_set/Rock/518.jpg,0
./data_marked/test_set/Rock/519.jpg,0
./data_marked/test_set/Rock/520.jpg,0
./data_marked/test_set/Rock/521.jpg,0
./data_marked/test_set/Rock/522.jpg,0
./data_marked/test_set/Rock/523.jpg,0
./data_marked/test_set/Rock/524.jpg,0
./data_marked/test_set/Rock/525.jpg,0
./data_marked/test_set/Rock/526.jpg,0
./data_marked/test_set/Rock/527.jpg,0
./data_marked/test_set/Rock/528.jpg,0
./data_marked/test_set/Rock/529.jpg,0
./data_marked/test_set/Rock/530.jpg,0
./data_marked/test_set/Rock/531.jpg,0
./data_marked/test_set/Rock/532.jpg,0
./data_marked/test_set/Rock/533.jpg,0
./data_marked/test_set/Rock/534.jpg,0
./data_marked/test_set/Rock/535.jpg,0
./data_marked/test_set/Rock/536.jpg,0
./data_marked/test_set/Rock/537.jpg,0
./data_marked/test_set/Rock/538.jpg,0
./data_marked/test_set/Rock/539.jpg,0
./data_marked/test_set/Rock/540.jpg,0
./data_marked/test_set/Rock/541.jpg,0
./data_marked/test_set/Rock/542.jpg,0
./data_marked/test_set/Rock/543.jpg,0
./data_marked/test_set/Rock/544.jpg,0
./data_marked/test_set/Rock/545.jpg,0
./data_marked/test_set/Rock/546.jpg,0
./data_marked/test_set/Rock/547.jpg,0
./data_marked/test_set/Rock/548.jpg,0
./data_marked/test_set/Rock/549.jpg,0
./data_marked/test_set/Rock/550.jpg,0
./data_marked/test_set/Rock/551.jpg,0
./data_marked/test_set/Rock/552.jpg,0
./data_marked/test_set/Rock/553.jpg,0
./data_marked/test_set/Rock/554.jpg,0
./data_marked/test_set/Rock/555.jpg,0
./data_marked/test_set/Rock/556.jpg,0
./data_marked/test_set/Rock/557.jpg,0
./data_marked/test_set/Rock/558.jpg,0
./data_marked/test_set/Rock/559.jpg,0
./data_marked/test_set/Rock/560.jpg,0
./data_marked/test_set/Rock/561.jpg,0
./data_marked/test_set/Rock/562.jpg,0
./data_marked/test_set/Rock/563.jpg,0
./data_marked/test_set/Rock/564.jpg,0
./data_marked/test_set/Rock/565.jpg,0
./data_marked/test_set/Rock/566.jpg,0
./data_marked/test_set/Rock/567.jpg,0
./data_marked/test_set/Rock/568.jpg,0
./data_marked/test_set/Rock/569.jpg,0
./data_marked/test_set/Rock/570.jpg,0
./data_marked/test_set/Rock/571.jpg,0
./data_marked/test_set/Rock/572.jpg,0
./data_marked/test_set/Rock/573.jpg,0
./data_marked/test_set/Rock/574.jpg,0
./data_marked/test_set/Rock/575.jpg,0
./data_marked/test_set/Rock/576.jpg,0
./data_marked/test_set/Rock/577.jpg,0
./data_marked/test_set/Rock/578.jpg,0
./data_marked/test_set/Rock/579.jpg,0
./data_marked/test_set/Rock/580.jpg,0
./data_marked/test_set/Rock/581.jpg,0
./data_marked/test_set/Rock/582.jpg,0
./data_marked/test_set/Rock/583.jpg,0
./data_marked/test_set/Rock/584.jpg,0
./data_marked/test_set/Rock/585.jpg,0
./data_marked/test_set/Rock/586.jpg,0
./data_marked/test_set/Rock/587.jpg,0
./data_marked/test_set/Rock/588.jpg,0
./data_marked/test_set/Rock/589.jpg,0
./data_marked/test_set/Rock/590.jpg,0
./data_marked/test_set/Rock/591.jpg,0
./data_marked/test_set/Rock/592.jpg,0
./data_marked/test_set/Rock/593.jpg,0
./data_marked/test_set/Rock/594.jpg,0
./data_marked/test_set/Rock/595.jpg,0
./data_marked/test_set/Rock/596.jpg,0
./data_marked/test_set/Rock/597.jpg,0
./data_marked/test_set/Rock/598.jpg,0
./data_marked/test_set/Rock/599.jpg,0
./data_marked/test_set/Rock/600.jpg,0
./data_marked/test_set/Rock/601.jpg,0
./data_marked/test_set/Rock/602.jpg,0
./data_marked/test_set/Rock/603.jpg,0
./data_marked/test_set/Rock/604.jpg,0
./data_marked/test_set/Rock/605.jpg,0
./data_marked/test_set/Rock/606.jpg,0
./data_marked/test_set/Rock/607.jpg,0
./data_marked/test_set/Rock/608.jpg,0
./data_marked/test_set/Rock/609.jpg,0
./data_marked/test_set/Rock/610.jpg,0
./data_marked/test_set/Rock/611.jpg,0
./data_marked/test_set/Rock/612.jpg,0
./data_marked/test_set/Rock/613.jpg,0
./data_marked/test_set/Rock/614.jpg,0
./data_marked/test_set/Rock/615.jpg,0
./data_marked/test_set/Rock/616.jpg,0
./data_marked/test_set/Rock/617.jpg,0
./data_marked/test_set/Rock/618.jpg,0
./data_marked/test_set/Rock/619.jpg,0
./data_marked/test_set/Rock/620.jpg,0
./data_marked/test_set/Rock/621.jpg,0
./data_marked/test_set/Rock/622.jpg,0
./data_marked/test_set/Rock/623.jpg,0
./data_marked/test_set/Rock/624.jpg,0
./data_marked/test_set/Rock/625.jpg,0
./data_marked/test_set/Rock/626.jpg,0
./data_marked/test_set/Rock/627.jpg,0
./data_marked/test_set/Rock/628.jpg,0
./data_marked/test_set/Rock/629.jpg,0
./data_marked/test_set/Rock/630.jpg,0
./data_marked/test_set/Rock/631.jpg,0
./data_marked/test_set/Rock/632.jpg,0
./data_marked/test_set/Rock/633.jpg,0
./data_marked/test_set/Rock/634.jpg,0
